MEXP,D.D,POS1,SL1,SL2,SR1,SR2,MSK1,MSK2,MSK3,MSK4,PARITY1,PARITY2,PARITY3,PARITY4,ALTI_SL2_PERM,,,,,,,,,,,,,,,,ALTI_SL2_PERM64,,,,,,,,,,,,,,,,ALTI_SR2_PERM,,,,,,,,,,,,,,,,ALTI_SR2_PERM64,,,,,,,,,,,,,,,
19937,4203,128,11,3,1,5,7dbebfff,7ffffffe,ded6ffef,fefeff6e,00000001,00000000,00000000,42530085,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,11,4,5,6,15,8,9,10,29,12,13,14,29,29,29,29,11,12,13,14,15,0,1,2,21,21,21,21,21,8,9,10
19937,4242,106,19,1,9,1,ffeeffdf,ffffdfff,bd6ff9ff,fdafebff,00000001,00000000,00000000,47a2caf4,1,2,3,23,5,6,7,0,9,10,11,4,13,14,15,8,1,2,3,4,5,6,7,31,9,10,11,12,13,14,15,0,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
19937,4264,75,9,3,4,3,fffeffff,ffeff7df,bbbffeef,bfbffeff,00000001,00000000,80000000,0b6f3e5c,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,5,6,7,0,9,10,11,4,13,14,15,8,19,19,19,12,13,14,15,0,1,2,3,4,19,19,19,8,9,10,11,12
19937,4302,85,10,3,5,5,bdfffbef,efedffef,aff9f7fe,befbfffd,00000001,00000000,00000000,8eddf8b2,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,11,4,5,6,15,8,9,10,29,12,13,14,29,29,29,29,11,12,13,14,15,0,1,2,21,21,21,21,21,8,9,10
19937,4324,27,21,1,12,1,bf7dffdf,c97dff7b,f7fdfbfd,f7bffbaf,00000001,00000000,00000000,539ef018,1,2,3,23,5,6,7,0,9,10,11,4,13,14,15,8,1,2,3,4,5,6,7,31,9,10,11,12,13,14,15,0,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
19937,4393,12,13,3,3,1,ffffffbb,fffff7ab,fdfff7c2,bdff9efb,00000001,00000000,00000000,a631116a,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
19937,4434,92,9,3,5,3,cfffbbff,fffffff7,fff7ffef,ff9fffdf,00000001,00000000,00000000,fb62abcc,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,5,6,7,0,9,10,11,4,13,14,15,8,19,19,19,12,13,14,15,0,1,2,3,4,19,19,19,8,9,10,11,12
19937,4595,124,13,3,11,1,ffbff7ef,7b7e7fcd,fddaff7f,b7dbfdfc,00000001,00000000,00000000,02889855,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
19937,4728,112,20,1,15,1,ffbf7efe,fabf7fff,f6ff7fef,f74f6f3f,00000001,00000000,00000000,921dce22,1,2,3,23,5,6,7,0,9,10,11,4,13,14,15,8,1,2,3,4,5,6,7,31,9,10,11,12,13,14,15,0,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
19937,4936,130,9,3,13,1,dfbf1ffd,f7feefdd,fffbffff,96ffffdf,00000001,00000000,00000000,da18b200,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
19937,4941,125,11,3,16,3,bfdfffff,7fffbe7f,bbfffff7,f7fdddff,00000001,00000000,40000000,63cd4800,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,5,6,7,0,9,10,11,4,13,14,15,8,19,19,19,12,13,14,15,0,1,2,3,4,19,19,19,8,9,10,11,12
19937,5089,4,20,1,1,1,fffef7f9,ffdff7fb,cbfff7fe,edfefffd,00000001,00000000,80000000,d71cbdca,1,2,3,23,5,6,7,0,9,10,11,4,13,14,15,8,1,2,3,4,5,6,7,31,9,10,11,12,13,14,15,0,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
19937,5239,123,16,3,3,1,bd7feffd,bfffffff,fffcf6ff,5ffcffeb,00000001,00000000,00000000,09d68a18,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
19937,5390,97,14,1,11,1,efdfceff,eddffdff,efdfef7f,ffb7ffdf,00000001,00000000,00000000,c491f160,1,2,3,23,5,6,7,0,9,10,11,4,13,14,15,8,1,2,3,4,5,6,7,31,9,10,11,12,13,14,15,0,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
19937,5612,2,13,3,11,1,fdffbffd,fff3b33f,fff7ff7e,ffdfef7f,00000001,00000000,80000000,ad42c1d1,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
19937,5658,153,11,3,4,3,ffebf7fd,fffdffff,ffffffef,fffbdfb7,00000001,00000000,00000000,7f72515e,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,5,6,7,0,9,10,11,4,13,14,15,8,19,19,19,12,13,14,15,0,1,2,3,4,19,19,19,8,9,10,11,12
19937,5802,64,7,7,7,1,fbbefeef,ffffffc7,fbffed57,fafffddf,00000001,00000000,00000000,7094862a,25,25,25,25,3,25,25,25,7,0,1,2,11,4,5,6,7,25,25,25,25,25,25,25,15,0,1,2,3,4,5,6,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
19937,5849,150,7,3,3,1,ffff7fef,ffbf5aff,a6ff7fbd,bffffbff,00000001,00000000,40000000,5ee9dc90,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
19937,5864,150,16,3,3,1,fdbffaed,ffc7f69f,67f7ffbe,bf7bbf7e,00000001,00000000,00000000,b6a0c2e9,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
19937,5929,110,17,3,9,3,bffffffb,7b7fffff,ffffdf5f,fbffdeff,00000001,00000000,20000000,4bf4dbf0,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,5,6,7,0,9,10,11,4,13,14,15,8,19,19,19,12,13,14,15,0,1,2,3,4,19,19,19,8,9,10,11,12
19937,5943,22,5,3,7,1,bb5fffff,be7fdfff,fe7fffdf,6ffaffff,00000001,00000000,80000000,43471de2,3,21,21,21,7,0,1,2,11,4,5,6,15,8,9,10,3,4,5,6,7,29,29,29,11,12,13,14,15,0,1,2,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
19937,5951,104,9,7,13,1,bfefefeb,77f7efbf,f5ffff7e,fffffffe,00000001,00000000,00000000,c4cda29c,25,25,25,25,3,25,25,25,7,0,1,2,11,4,5,6,7,25,25,25,25,25,25,25,15,0,1,2,3,4,5,6,7,0,1,2,11,4,5,6,15,8,9,10,17,12,13,14,15,0,1,2,3,4,5,6,17,8,9,10,11,12,13,14
