257;Alesander;0
258;Alesaunder;0
259;Alestan;0
260;Aleuas;0
261;Alewyn;0
262;Alex;0
263;Alexandir;0
264;Alexandros;0
265;Alexarchos;0
266;Alexias;0
267;Alexis;0
268;Alexon;0
269;Aleyn;0
270;Aleyne;0
271;Alfan;0
272;Alfonce;0
273;Alfredus;0
274;Algar;0
275;Alger;0
276;Algor;0
277;Aliaume;0
278;Alica;0
279;Alick;0
280;Aligern;0
281;Alimahus;0
282;Alisander;0
283;Alisandre;0
284;Alisaunder;0
285;Alistair;0
286;Alixandre;0
287;Alizaunder;0
288;Alkamenos;0
289;Alkestis;0
290;Alketas;0
291;Alkibiades;0
292;Alkides;0
293;Alkimachos;0
294;Alkiphron;0
295;Alkmaion;0
296;Alla;0
297;Allan;0
298;Allande;0
299;Allen;0
300;Alleyn;0
301;Allowin;0
302;Almanzor;0
303;Almer;0
304;Almeric;0
305;Almericus;0
306;Alo;0
307;Alodet;0
308;Aloeus;0
309;Alois;0
310;Alots;0
311;Aloysius;0
312;Alphaeus;0
313;Alpheos;0
314;Alphesiboeus;0
315;Alphios;0
316;Alphonsins;0
317;Alret;0
318;Alsandre;0
319;Altes;0
320;Altzibar;0
321;Aluer;0
322;Aluerad;0
323;Aluerd;0
324;Alueredus;0
325;Alured;0
326;Aluredus;0
327;Aluret;0
328;Aluuin;0
329;Aluuine;0
330;Alvar;0
331;Alvere;0
332;Alvery;0
333;Alvredus;0
334;Alwinus;0
335;Alwyn;0
336;Alwyne;0
337;Alyattes;0
338;Alyaume;0
339;Alypius;0
340;Alysandir;0
341;Amadeus;0
342;Amal;0
343;Amalaric;0
344;Amalric;0
345;Amalrich;0
346;Amalricus;0
347;Amalvis;0
348;Amand;0
349;Amanieu;0
350;Amarinceus;0
351;Amator;0
352;Amatus;0
353;Amaud;0
354;Amauri;0
355;Amaurri;0
356;Amaury;0
357;Ambe;0
358;Ambrico;0
359;Ambricus;0
360;Ambroise;0
361;Ambrosius;0
362;Ambroys;0
363;Ambure;0
364;Ame;0
365;Ameinias;0
366;Ameinokles;0
367;Amlien;0
368;Amer;0
369;Americ;0
370;Americus;0
371;Amery;0
372;Ames;0
373;Ametz;0
374;Amfrid;0
375;Amfridus;0
376;Amiantos;0
377;Amias;0
378;Amiel;0
379;Amigart;0
380;Amils;0
381;Amiot;0
382;Amirrutzes;0
383;Amis;0
384;Amisius;0
385;Ammius;0
386;Ammonianus;0
387;Amo;0
388;Amohia;0
389;Amompharetos;0
390;Amopaon;0
391;Ampelius;0
392;Amphiaraos;0
393;Amphidamos;0
394;Amphimachos;0
395;Amphimnestus;0
396;Amphinomous;0
397;Amphion;0
398;Amphios;0
399;Amphitrion;0
400;Ampho;0
401;Amuruza;0
402;Amyas;0
403;Amyntas;0
404;Amyntor;0
405;Amyon;0
406;Amyris;0
407;Amythaon;0
408;Anabesineos;0
409;Anacharsis;0
410;Anafrid;0
411;Anagastes;0
412;Anaia;0
413;Anakletos;0
414;Anakoz;0
415;Anakreon;0
416;Anartz;0
417;Anastasios;0
418;Anastasius;0
419;Anatolicus;0
420;Anatolius;0
421;Anaut;0
422;Anaxagoras;0
423;Anaxandridas;0
424;Anaxandrides;0
425;Anaxandros;0
426;Anaxarchos;0
427;Anaxilaus;0
428;Anaximander;0
429;Anaximenes;0
430;Anaxis;0
431;Anaxos;0
432;Ancelin;0
433;Ancelm;0
434;Ancelmus;0
435;Ancelot;0
436;Anchialus;0
437;Anchier;0
438;Anchimolios;0
439;Anchises;0
440;Anchitel;0
441;Ancus;0
442;Andagis;0
443;Ander;0
444;Andhari;0
445;Andima;0
446;Andoitz;0
447;Andokides;0
448;Andolin;0
449;Andoni;0
450;Andraemon;0
451;Andrash;0
452;Andrea;0
453;Andreas;0
454;Andreu;0
455;Andrew;0
456;Andries;0
457;Androbulos;0
458;Androcles;0
459;Androdamos;0
460;Androgeus;0
461;Andronicus;0
462;Aner;0
463;Aneristos;0
464;Anfroi;0
465;Anfroy;0
466;Angegisis;0
467;Angilbart;0
468;Angilbert;0
469;Anianus;0
470;Anicius;0
471;Aniketos;0
472;Anisodoros;0
473;Anixi;0
474;Anketel;0
475;Anketil;0
476;Anketin;0
477;Anko;0
478;Anno;0
479;Anquetil;0
480;Anquetin;0
481;Anschetillus;0
482;Anschitillus;0
483;Anscoul;0
484;Ansegisel;0
485;Ansehelm;0
486;Anseis;0
487;Anselet;0
488;Ansell;0
489;Ansellus;0
490;Anselm;0
491;Anselme;0
492;Anselmet;0
493;Anselmus;0
494;Ansfroi;0
495;Ansgor;0
496;Ansgot;0
497;Anshelmus;0
498;Ansiau;0
499;Ansila;0
500;Ansis;0
501;Anskar;0
502;Ansketil;0
503;Anskettell;0
504;Ansobert;0
505;Ansout;0
506;Ansprand;0
507;Anstill;0
508;Ansure;0
509;Antaeus;0
510;Antagoras;0
511;Antemion;0
512;Antenor;0
513;Anter;0
514;Anthelme;0
515;Anthemion;0
516;Anthemius;0
517;Anthimus;0
518;Anthon;0
519;Anthonius;0
520;Antichares;0
521;Antidoros;0
522;Antigenes;0
523;Antigonos;0
524;Antikles;0
525;Antilochus;0
526;Antinous;0
527;Antiochus;0
528;Antipatris;0
529;Antipatros;0
530;Antiphales;0
531;Antiphones;0
532;Antiphus;0
533;Antisthenes;0
534;Antoinne;0
535;Anton;0
536;Antoni;0
537;Antonius;0
538;AntoniusTone;0
539;Antony;0
540;Antoynel;0
541;Antso;0
542;Antton;0
543;Antxoka;0
544;Antyaume;0
545;Anysus;0
546;Anytos;0
547;Anytus;0
548;Aoric;0
549;Apahida;0
550;Apal;0
551;Apat;0
552;Apelles;0
553;Apellicon;0
554;Aphidnos;0
555;Api;0
556;Apisaon;0
557;Apollodoros;0
558;Apollophanes;0
559;Apollos;0
560;Arabante;0
561;Arabo;0
562;Araimfres;0
563;Aralar;0
564;Arano;0
565;Aranold;0
566;Arapeta;0
567;Aratus;0
568;Aratz;0
569;Arbert;0
570;Arbitio;0
571;Arbogast;0
572;Arbogastes;0
573;Arcadius;0
574;Arcas;0
575;Arcavius;0
576;Arcebaldus;0
577;Arcenbaldus;0
578;Arcesilaus;0
579;Archagoras;0
580;Archambaud;0
581;Archel;0
582;Archelaos;0
583;Archembald;0
584;Archeptolemus;0
585;Archesilaus;0
586;Archestratidas;0
587;Archetel;0
588;Archil;0
589;Archilochus;0
590;Archimbalt;0
591;Archytas;0
592;Arcidamus;0
593;Arcturus;0
594;Arculf;0
595;Ardabur;0
596;Ardaric;0
597;Ardoin;0
598;Areilycus;0
599;Areisius;0
600;Areithous;0
601;Arenvald;0
602;Aresti;0
603;Argades;0
604;Argaeus;0
605;Argaith;0
606;Argi;0
607;Argider;0
608;Argina;0
609;Argoitz;0
610;Argos;0
611;Ariald;0
612;Ariaric;0
613;Aribert;0
614;Arichis;0
615;Aridolis;0
616;Arimir;0
617;Arioald;0
618;Arion;0
619;Aripert;0
620;Ariphron;0
621;Aristaeus;0
622;Aristagoras;0
623;Aristaios;0
624;Aristandros;0
625;Aristarchos;0
626;Aristarchus;0
627;Aristides;0
628;Aristion;0
629;Aristippus;0
630;Aristoboulos;0
631;Aristobulus;0
632;Aristocles;0
633;Aristocypros;0
634;Aristodemos;0
635;Aristogeiton;0
636;Aristomachos;0
637;Ariston;0
638;Aristonous;0
639;Aristonymos;0
640;Aristophanes;0
641;Aristophantes;0
642;Aristos;0
643;Aristotles;0
644;Aristoxenus;0
645;Arius;0
646;Arixo;0
647;Armand;0
648;Armando;0
649;Armant;0
650;Armatus;0
651;Armenius;0
652;Armentarius;0
653;Armin;0
654;Armine;0
655;Arminel;0
656;Armundus;0
657;Arnaitz;0
658;Arnald;0
659;Arnaldus;0
660;Arnalt;0
661;Arnas;0
662;Arnaud;0
663;Arnaut;0
664;Arnegis;0
665;Arnegliscus;0
666;Arnet;0
667;Arnoald;0
668;Arnold;0
669;Arnoldus;0
670;Arnott;0
671;Arnoul;0
672;Arnould;0
673;Arnulf;0
674;Arnwald;0
675;Arold;0
676;Arotza;0
677;Arrabaios;0
678;Arrats;0
679;Arridaios;0
680;Arrosko;0
681;Arsaphius;0
682;Arsenios;0
683;Arsenius;0
684;Arsieu;0
685;Artaud;0
686;Artavasdas;0
687;Artemas;0
688;Artemidoros;0
689;Artemios;0
690;Artemisthenes;0
691;Arter;0
692;Arther;0
693;Artheur;0
694;Arthurius;0
695;Arthurus;0
696;Artizar;0
697;Artor;0
698;Artos;0
699;Artur;0
700;Arturus;0
701;Artus;0
702;Artzai;0
703;Artzeiz;0
704;Arvandus;0
705;Arvide;0
706;Arybbas;0
707;Asasthenes;0
708;Asbad;0
709;Asbadus;0
710;Ascalaphus;0
711;Ascalo;0
712;Ascanius;0
713;Ascelin;0
714;Ascelyn;0
715;Aschetel;0
716;Aschetil;0
717;Aschetin;0
718;Aschines;0
719;Ascila;0
720;Asdrubal;0
721;Asentzio;0
722;Asier;0
723;Asius;0
724;Askell;0
725;Asketel;0
726;Asketin;0
727;Asklepios;0
728;Asonides;0
729;Asopodoros;0
730;Asopus;0
731;Aspar;0
732;Asphalion;0
733;Aspuanis;0
734;Assaraeus;0
735;Asselin;0
736;Astacos;0
737;Astegal;0
738;Astell;0
739;Aster;0
740;Asteri;0
741;Asterion;0
742;Asterius;0
743;Asteropaeus;0
744;Astigar;0
745;Astin;0
746;Astor;0
747;Astorge;0
748;Astrabacus;0
749;Astyanax;0
750;Atacinus;0
751;Atarrabi;0
752;Atarratze;0
753;Ataulf;0
754;Ataulph;0
755;Athalaric;0
756;Athalwolf;0
757;Athamas;0
758;Athanagild;0
759;Athanaric;0
760;Atharid;0
761;Athaulf;0
762;Athelard;0
763;Athelardus;0
764;Athelstan;0
765;Athelston;0
766;Athenades;0
767;Athenaeus;0
768;Athenion;0
769;Athenodorus;0
770;Atiphates;0
771;Atreus;0
772;Atrometos;0
773;Atseden;0
774;Attaginas;0
775;Attaginos;0
776;Attalos;0
777;Atymnius;0
778;Atys;0
779;Atze;0
780;Atzo;0
781;Aubelet;0
782;Auberi;0
783;Aubert;0
784;Aubertin;0
785;Aubery;0
786;Aubin;0
787;Aubinnet;0
788;Aubour;0
789;Aubray;0
790;Aubri;0
791;Aubry;0
792;Audax;0
793;Audegar;0
794;Audemar;0
795;Audila;0
796;Audo;0
797;Audoen;0
798;Audoenus;0
799;Audoin;0
800;Audomar;0
801;Audoneus;0
802;Audouin;0
803;Audramnus;0
804;Audri;0
805;Augebert;0
806;Augias;0
807;Auguinare;0
808;Augustinus;0
809;Auletes;0
810;Aunger;0
811;Aunsellus;0
812;Aurel;0
813;Aurken;0
814;Aurre;0
815;Aurri;0
816;Ausout;0
817;Austin;0
818;Austinus;0
819;Austyn;0
820;Autesion;0
821;Autgar;0
822;Authari;0
823;Autodikos;0
824;Autolycus;0
825;Autolykos;0
826;Automedon;0
827;Autonous;0
828;Auveray;0
829;Auvere;0
830;Auver;0
831;Auvrai;0
832;Auxitius;0
833;Auxkin;0
834;Avenel;0
835;Averardus;0
836;Averay;0
837;Avere;0
838;Averet;0
839;Averey;0
840;Averitt;0
841;Avery;0
842;Avienus;0
843;Avila;0
844;Axular;0
845;Axylus;0
846;Aylard;0
847;Aylbricht;0
848;Aylewynus;0
849;Aylmer;0
850;Aylmerus;0
851;Aymar;0
852;Aymer;0
853;Aymeri;0
854;Aymie;0
855;Aymon;0
856;Ayol;0
857;Azeari;0
858;Azelinus;0
859;Azmar;0
860;Azer;0
861;Azeus;0
862;Azibar;0
863;Aznar;0
864;Azorius;0
865;Aztore;0
866;Azubeli;0
867;Azur;0
868;Azzo;0
869;Baalhaan;0
870;Babai;0
871;Babylas;0
872;Bacauda;0
873;Bacchides;0
874;Bacchios;0
875;Bacchylides;0
876;Bacenor;0
877;Bacis;0
878;Baderon;0
879;Badouim;0
880;Badua;0
881;Baduaruis;0
882;Baduila;0
883;Baerius;0
884;Baiardo;0
885;Baiarte;0
886;Baiona;0
887;Bakar;0
888;Baladi;0
889;Balan;0
890;Balasi;0
891;Baldavin;0
892;Baldemarus;0
893;Baldewin;0
894;Baldewyn;0
895;Baldewyne;0
896;Baldric;0
897;Balduin;0
898;Baldwyn;0
899;Balendin;0
900;Baleren;0
901;Balesio;0
902;Balian;0
903;Baligant;0
904;Balius;0
905;Bangin;0
906;Baptiste;0
907;Barat;0
908;Barates;0
909;Baraxil;0
910;Bardas;0
911;Bardin;0
912;Bardo;0
913;Bardol;0
914;Bardolf;0
915;Bardolphus;0
916;Bardulphus;0
917;Barea;0
918;Baret;0
919;Barnard;0
920;Barnet;0
921;Barnier;0
922;Baro;0
923;Barret;0
924;Barrett;0
925;Barthlemy;0
926;Bartholomeus;0
927;Bartram;0
928;Bartrem;0
929;Basajaun;0
930;Basan;0
931;Basbrun;0
932;Basequin;0
933;Basile;0
934;Basileides;0
935;Basileios;0
936;Basiliakos;0
937;Basilides;0
938;Basilius;0
939;Basill;0
940;Baso;0
941;Basuin;0
942;Basyle;0
943;Bathyaes;0
944;Batsuen;0
945;Batzas;0
946;Baudet;0
947;Baudkin;0
948;Baudoin;0
949;Baudouin;0
950;Baudoyn;0
951;Baudry;0
952;Baugulf;0
953;Bausan;0
954;Baut;0
955;Bauto;0
956;Bavo;0
957;Bawden;0
958;Bayard;0
959;Baynard;0
960;Baza;0
961;Bazil;0
962;Bazkoare;0
963;Bazzo;0
964;Beat;0
965;Beatus;0
966;Beaudonnier;0
967;Beaudouin;0
968;Begon;0
969;Begue;0
970;Behe;0
971;Beila;0
972;Bela;0
973;Belasko;0
974;Belin;0
975;Belos;0
976;Beltxe;0
977;Beltza;0
978;Benat;0
979;Bendis;0
980;Bendy;0
981;Benedick;0
982;Benedictus;0
983;Benedicus;0
984;Beneger;0
985;Beneoit;0
986;Benoit;0
987;Beneoite;0
988;Benet;0
989;Benett;0
990;Beneyt;0
991;Bnezet;0
992;Benger;0
993;Benild;0
994;Benkamin;0
995;Bennet;0
996;Benoet;0
997;Benoiet;0
998;Benoist;0
999;Benoit;0
1000;Beppolenus;0
1001;Berahthraben;0
1002;Berart;0
1003;Berasko;0
1004;Berbiz;0
1005;Berchar;0
1006;Berdaitz;0
1007;Berdoi;0
1008;Beremundo;0
1009;Berend;0
1010;Berengar;0
1011;Berengarius;0
1012;Berengerius;0
1013;Berengerus;0
1014;Berengier;0
1015;Berhdoldus;0
1016;Berhtolf;0
1017;Bri;0
1018;Berico;0
1019;Berig;0
1020;Berimud;0
1021;Berimund;0
1022;Berin;0
1023;Beringaer;0
1024;Beringer;0
1025;Berinhard;0
1026;Bernar;0
1027;Bernard;0
1028;Bernardus;0
1029;Bernart;0
1030;Bernat;0
1031;Bernier;0
1032;Berno;0
1033;Bero;0
1034;Beroald;0
1035;Beroldus;0
1036;Berolt;0
1037;Berriotxoa;0
1038;Bert;0
1039;Bertaut;0
1040;Bertelis;0
1041;Berteram;0
1042;Berthaire;0
1043;Berthar;0
1044;Berthomieu;0
1045;Bertie;0
1046;Bertilo;0
1047;Bertin;0
1048;Bertol;0
1049;Bertramus;0
1050;Bertran;0
1051;Bertrand;0
1052;Bertrannus;0
1053;Bertrant;0
1054;Bertulf;0
1055;Berwelfus;0
1056;Besgun;0
1057;Bessa;0
1058;Bessas;0
1059;Bessi;0
1060;Besso;0
1061;Betadur;0
1062;Betan;0
1063;Beti;0
1064;Betin;0
1065;Betyn;0
1066;Beuca;0
1067;Beucad;0
1068;Beuve;0
1069;Beuves;0
1070;Beves;0
1071;Bevon;0
1072;Bezilo;0
1073;Bianor;0
1074;Bias;0
1075;Bibianus;0
1076;Biche;0
1077;Bidari;0
1078;Bide;0
1079;Bidun;0
1080;Bigelis;0
1081;Bihar;0
1082;Bikendi;0
1083;Bilbo;0
1084;Bilimer;0
1085;Bilintx;0
1086;Billebaut;0
1087;Bingen;0
1088;Binizo;0
1089;Bion;0
1090;Birila;0
1091;Birinus;0
1092;Birjaio;0
1093;Bisaltes;0
1094;Bisinus;0
1095;Biton;0
1096;Bittor;0
1097;Bitxintxo;0
1098;Bixente;0
1099;Bixintxo;0
1100;Bizi;0
1101;Bladi;0
1102;Blaise;0
1103;Blaive;0
1104;Blancandrin;0
1105;Blanko;0
1106;Blasius;0
1107;Blathyllos;0
1108;Blaze;0
1109;Blutmund;0
1110;Bob;0
1111;Bobbie;0
1112;Bobby;0
1113;Bobo;0
1114;Bobs;0
1115;Bochard;0
1116;Bodenolf;0
1117;Bodkin;0
1118;Bodo;0
1119;Bodolev;0
1120;Bodoloff;0
1121;Bodwine;0
1122;Boethius;0
1123;Boethus;0
1124;Bohle;0
1125;Boiorix;0
1126;Boje;0
1127;Boltof;0
1128;Bomilcar;0
1129;Bon-Ami;0
1130;Boneface;0
1131;Bonifacius;0
1132;Bonifatius;0
1133;Bonne;0
1134;Bonyface;0
1135;Boodes;0
1136;Borani;0
1137;Borchert;0
1138;Bordat;0
1139;Borjes;0
1140;Bortzaioriz;0
1141;Borus;0
1142;Boso;0
1143;Bostar;0
1144;Boter;0
1145;Botolfe;0
1146;Botolph;0
1147;Botulf;0
1148;Bouchard;0
1149;Bouke;0
1150;Bovo;0
1151;Braga;0
1152;Brandila;0
1153;Brantome;0
1154;Bretonnet;0
1155;Brianus;0
1156;Briareus;0
1157;Briarus;0
1158;Brice;0
1159;Bricet;0
1160;Briceus;0
1161;Bricot;0
1162;Brien;0
1163;Brienus;0
1164;Brison;0
1165;Britius;0
1166;Brocard;0
1167;Broder;0
1168;Bruiant;0
1169;Brune;0
1170;Bruno;0
1171;Brunte;0
1172;Bruyant;0
1173;Bryan;0
1174;Bryant;0
1175;Bryennius;0
1176;Brygos;0
1177;Bucoli;0
1178;Bulis;0
1179;Burchard;0
1180;Burconius;0
1181;Burel;0
1182;Burgundus;0
1183;Burkardus;0
1184;Burnel;0
1185;Burni;0
1186;Burrhus;0
1187;Burutzagi;0
1188;Buselin;0
1189;Butacidas;0
1190;Butilin;0
1191;Butlilinus;0
1192;Caine;0
1193;Callimachus;0
1194;Callimorphus;0
1195;Callinicus;0
1196;Calopodius;0
1197;Canbeus;0
1198;Candac;0
1199;Cannabas;0
1200;Cannabaudes;0
1201;Cantacuzenes;0
1202;Canute;0
1203;Canutus;0
1204;Cappi;0
1205;Capuel;0
1206;Carbo;0
1207;Carellus;0
1208;Carenos;0
1209;Carinus;0
1210;Carle;0
1211;Carloman;0
1212;Carlon;0
1213;Carneades;0
1214;Carpophorus;0
1215;Carpus;0
1216;Carthalo;0
1217;Casambus;0
1218;Caschin;0
1219;Casjen;0
1220;Caspar;0
1221;Cassyon;0
1222;Castinus;0
1223;Castor;0
1224;Ceas;0
1225;Cebriones;0
1226;Celeas;0
1227;Centule;0
1228;Cephalos;0
1229;Cepheus;0
1230;Cephissos;0
1231;Cerularius;0
1232;Cethegus;0
1233;Ceubasnus;0
1234;Ceufroy;0
1235;Ceyx;0
1236;Chabrias;0
1237;Chacili;0
1238;Chaeremon;0
1239;Chairophon;0
1240;Chal;0
1241;Chalcodon;0
1242;Chalcon;0
1243;Chalie;0
1244;Chalin;0
1245;Challemmeinne;0
1246;Challemoinne;0
1247;Challes;0
1248;Charax;0
1249;Charegiselus;0
1250;Chares;0
1251;Charibert;0
1252;Charidemos;0
1253;Charilaus;0
1254;Charillos;0
1255;Charle;0
1256;Charlemayn;0
1257;Charles;0
1258;Charlet;0
1259;Charlot;0
1260;Charlys;0
1261;Charmides;0
1262;Charon;0
1263;Charopos;0
1264;Chartain;0
1265;Chatbert;0
1266;Chazili;0
1267;Cheiron;0
1268;Cheldric;0
1269;Chenric;0
1270;Chernubles;0
1271;Chersis;0
1272;Chik;0
1273;Chilbudius;0
1274;Childebert;0
1275;Childebrand;0
1276;Childeric;0
1277;Chileos;0
1278;Chilon;0
1279;Chilperic;0
1280;Chindasuinth;0
1281;Chlodmer;0
1282;Chlodovech;0
1283;Chlodowig;0
1284;Chlotar;0
1285;Choerilos;0
1286;Choeros;0
1287;Chonrad;0
1288;Chremes;0
1289;Chremon;0
1290;Chremonides;0
1291;Chretzo;0
1292;Chrezzo;0
1293;Chrisogon;0
1294;Christoboulus;0
1295;Christophorus;0
1296;Chrodegang;0
1297;Chromis;0
1298;Chromius;0
1299;Chroniates;0
1300;Chrysaor;0
1301;Chryses;0
1302;Chrysippos;0
1303;Chrysogones;0
1304;Chrysogonus;0
1305;Chrysolorus;0
1306;Chustaffus;0
1307;Cilix;0
1308;Cineas;0
1309;Cinyras;0
1310;Ciprianus;0
1311;Cisses;0
1312;Cisseus;0
1313;Clair;0
1314;Clairac;0
1315;Clarebald;0
1316;Clarembald;0
1317;Clarembaut;0
1318;Claren;0
1319;Clarenbald;0
1320;Clarien;0
1321;Clarifant;0
1322;Clarin;0
1323;Clarus;0
1324;Claudien;0
1325;Cleades;0
1326;Cleandros;0
1327;Cleathes;0
1328;Cleisthenes;0
1329;Clem;0
1330;Clemens;0
1331;Clement;0
1332;Cleobulus;0
1333;Cleodaeos;0
1334;Cleombrotos;0
1335;Cleomenes;0
1336;Cleon;0
1337;Cleonicus;0
1338;Cleonymus;0
1339;Cleph;0
1340;Clerebald;0
1341;Clerenbald;0
1342;Climborin;0
1343;Climenon;0
1344;Climent;0
1345;Clinias;0
1346;Clisthenes;0
1347;Clodomir;0
1348;Clonius;0
1349;Clotaire;0
1350;Clothair;0
1351;Clovis;0
1352;Clymenon;0
1353;Clyment;0
1354;Clytius;0
1355;Clytomedes;0
1356;Cniva;0
1357;Cnivida;0
1358;Cnoethos;0
1359;Cobbo;0
1360;Cobon;0
1361;Codros;0
1362;Coenus;0
1363;Coeranus;0
1364;Coes;0
1365;Cois;0
1366;Colbert;0
1367;Colias;0
1368;Colluthus;0
1369;Comentas;0
1370;Comentiolus;0
1371;Cometas;0
1372;Comitas;0
1373;Comitiolus;0
1374;Conandus;0
1375;Conanus;0
1376;Conayn;0
1377;Conon;0
1378;Constans;0
1379;Constantianus;0
1380;Constantinianus;0
1381;Constantinus;0
1382;Con;0
1383;Copreus;0
1384;Corbinian;0
1385;Cordylion;0
1386;Corippus;0
1387;Cornel;0
1388;Cornelys;0
1389;Corney;0
1390;Coronos;0
1391;Corydallos;0
1392;Corydon;0
1393;Cosmas;0
1394;Costaine;0
1395;Costan;0
1396;Costane;0
1397;Costetine;0
1398;Costin;0
1399;Coumyn;0
1400;Courtois;0
1401;Cozard;0
1402;Crathis;0
1403;Cratinus;0
1404;Cratippus;0
1405;Crpin;0
1406;Crescentius;0
1407;Cresconius;0
1408;Cressant;0
1409;Cressin;0
1410;Cretheus;0
1411;Crethon;0
1412;Cretines;0
1413;Crios;0
1414;Crispian;0
1415;Crispianus;0
1416;Crispin;0
1417;Crispinian;0
1418;Crispinianus;0
1419;Crispinus;0
1420;Cristianus;0
1421;Crocus;0
1422;Croesus;0
1423;Cronos;0
1424;Crotila;0
1425;Cteatus;0
1426;Ctesippus;0
1427;Cudbert;0
1428;Cudbriht;0
1429;Cuddey;0
